User ID,New Listings,Renewals,Ads Bought,Listing Revenue,Promo Revenues,Total Revenue
6482753,38,14,0,0.0,0.0,0.0
6483023,6,6,0,0.0,0.0,0.0
6483305,5,1,0,0.0,0.0,0.0
6483697,2,20,0,0.0,0.0,0.0
6483871,4,4,0,0.0,0.0,0.0
6484113,1,0,0,0.0,0.0,0.0
6484217,0,5,0,0.0,0.0,0.0
6484245,1,0,0,0.0,0.0,0.0
6484279,7,14,0,0.0,0.0,0.0
6484289,3,4,0,0.0,0.0,0.0
6484459,8,4,0,0.0,0.0,0.0
6484711,4,24,0,0.0,0.0,0.0
6484957,2,5,0,0.0,0.0,0.0
6485557,5,67,0,0.0,0.0,0.0
6485775,1,6,0,0.0,0.0,0.0
6485889,5,4,0,0.0,0.0,0.0
6486047,16,11,0,0.0,0.0,0.0
6486177,0,1,0,0.0,0.0,0.0
6487227,1,0,0,0.0,0.0,0.0
6487259,5,37,0,0.0,0.0,0.0
6487265,7,3,0,0.0,0.0,0.0
6487609,1,18,0,0.0,0.0,0.0
6488135,1,0,0,0.0,0.0,0.0
6488277,2,4,0,0.0,0.0,0.0
6488463,10,21,0,0.0,0.0,0.0
6488655,2,13,0,0.0,0.0,0.0
6489047,4,3,0,0.0,0.0,0.0
6489055,1,0,0,0.0,0.0,0.0
6489073,1,0,0,0.0,0.0,0.0
6489261,6,21,0,0.0,0.0,0.0
6489293,1,7,0,0.0,0.0,0.0
6489395,12,11,0,0.0,0.0,0.0
6489981,2,17,0,0.0,0.0,0.0
6490095,6,0,0,0.0,0.0,0.0
6490115,0,1,0,0.0,0.0,0.0
6490371,2,1,0,0.0,0.0,0.0
6490987,1,0,0,0.0,0.0,0.0
6491411,13,75,0,0.0,0.0,0.0
6491431,2,3,0,0.0,0.0,0.0
6492103,5,6,0,0.0,0.0,0.0
6492141,12,1,0,0.0,0.0,0.0
6492255,2,1,0,0.0,0.0,0.0
6492437,2,8,0,0.0,0.0,0.0
6492595,4,5,0,0.0,0.0,0.0
6492677,19,3,0,0.0,0.0,0.0
6492713,1,0,0,0.0,0.0,0.0
6493515,1,0,0,0.0,0.0,0.0
6493547,5,0,0,0.0,0.0,0.0
6493709,0,3,0,0.0,0.0,0.0
6493839,3,1,0,0.0,0.0,0.0
6494039,7,0,0,0.0,0.0,0.0
6494369,1,0,0,0.0,0.0,0.0
6494491,1,1,0,0.0,0.0,0.0
6494757,2,3,0,0.0,0.0,0.0
6494763,2,0,0,0.0,0.0,0.0
6495023,2,0,0,0.0,0.0,0.0
6495053,4,6,0,0.0,0.0,0.0
6495201,2,6,0,0.0,0.0,0.0
6495853,4,1,0,0.0,0.0,0.0
6495965,2,49,0,0.0,0.0,0.0
6495993,78,53,0,0.0,0.0,0.0
6496131,8,12,0,0.0,0.0,0.0
6496165,10,43,0,0.0,0.0,0.0
6496225,7,2,0,0.0,0.0,0.0
6496723,10,6,0,0.0,0.0,0.0
6496783,3,77,0,0.0,0.0,0.0
6496903,1,1,0,0.0,0.0,0.0
6497191,3,8,0,0.0,0.0,0.0
6497317,2,3,0,0.0,0.0,0.0
6497343,6,5,0,0.0,0.0,0.0
6497443,0,1,0,0.0,0.0,0.0
6497753,2,2,0,0.0,0.0,0.0
6497775,3,5,0,0.0,0.0,0.0
6498309,2,0,0,0.0,0.0,0.0
6498465,3,7,0,0.0,0.0,0.0
6498567,3,0,0,0.0,0.0,0.0
6499149,3,0,0,0.0,0.0,0.0
6499191,4,5,0,0.0,0.0,0.0
6499305,7,80,0,0.0,0.0,0.0
6499487,4,5,0,0.0,0.0,0.0
6499585,9,5,0,0.0,0.0,0.0
6499845,2,0,0,0.0,0.0,0.0
6500101,1,0,0,0.0,0.0,0.0
6500221,11,10,0,0.0,0.0,0.0
6500311,3,7,0,0.0,0.0,0.0
6500313,1,123,0,0.0,0.0,0.0
6500359,1,1,0,0.0,0.0,0.0
6500951,1,15,0,0.0,0.0,0.0
6501459,3,0,0,0.0,0.0,0.0
6501753,4,32,0,0.0,0.0,0.0
6501767,1,1,0,0.0,0.0,0.0
6501871,2,1,0,0.0,0.0,0.0
6502137,1,0,0,0.0,0.0,0.0
6502557,5,1,0,0.0,0.0,0.0
6502631,5,0,0,0.0,0.0,0.0
6502657,6,211,0,0.0,0.0,0.0
6502751,4,4,0,0.0,0.0,0.0
6502861,4,21,0,0.0,0.0,0.0
6502949,9,15,0,0.0,0.0,0.0
6503151,1,1,0,0.0,0.0,0.0
6503421,2,8,0,0.0,0.0,0.0
6504001,1,5,0,0.0,0.0,0.0
6504473,6,6,0,0.0,0.0,0.0
6504527,0,1,0,0.0,0.0,0.0
6504541,5,1,0,0.0,0.0,0.0
6504571,18,1,0,0.0,0.0,0.0
6504637,2,0,0,0.0,0.0,0.0
6504701,0,2,0,0.0,0.0,0.0
6504993,15,57,0,0.0,0.0,0.0
6505091,1,0,0,0.0,0.0,0.0
6505277,17,10,0,0.0,0.0,0.0
6505585,1,0,0,0.0,0.0,0.0
6505661,1,6,0,0.0,0.0,0.0
6505787,3,9,0,0.0,0.0,0.0
6505797,1,1,0,0.0,0.0,0.0
6506161,0,3,0,0.0,0.0,0.0
6506483,3,8,0,0.0,0.0,0.0
6506535,8,9,0,0.0,0.0,0.0
6506539,7,9,0,0.0,0.0,0.0
6507353,1,0,0,0.0,0.0,0.0
6507367,2,3,0,0.0,0.0,0.0
6508073,0,2,0,0.0,0.0,0.0
6508123,1,8,0,0.0,0.0,0.0
6508293,2,4,0,0.0,0.0,0.0
6508423,5,6,0,0.0,0.0,0.0
6508583,5,8,0,0.0,0.0,0.0
6508773,0,1,0,0.0,0.0,0.0
6509181,12,5,0,0.0,0.0,0.0
6509245,2,41,0,0.0,0.0,0.0
6509607,8,7,0,0.0,0.0,0.0
6509759,10,110,0,0.0,0.0,0.0
6510589,7,11,0,0.0,0.0,0.0
6510635,0,7,0,0.0,0.0,0.0
6511147,8,1,0,0.0,0.0,0.0
6511755,1,1,0,0.0,0.0,0.0
6511931,27,35,0,0.0,0.0,0.0
6512287,4,3,0,0.0,0.0,0.0
6512801,0,16,0,0.0,0.0,0.0
6512859,24,392,0,0.0,0.0,0.0
6512941,3,10,0,0.0,0.0,0.0
6512997,4,0,0,0.0,0.0,0.0
6513091,1,1,0,0.0,0.0,0.0
6513229,5,43,0,0.0,0.0,0.0
6513321,12,81,0,0.0,0.0,0.0
6513751,3,0,0,0.0,0.0,0.0
6514017,4,20,0,0.0,0.0,0.0
6514039,1,0,0,0.0,0.0,0.0
6514201,38,30,0,0.0,0.0,0.0
6514469,1,1,0,0.0,0.0,0.0
6514735,4,11,0,0.0,0.0,0.0
6514925,0,11,0,0.0,0.0,0.0
6515385,0,35,0,0.0,0.0,0.0
6515515,6,2,0,0.0,0.0,0.0
6515717,1,2,0,0.0,0.0,0.0
6515897,1,1,0,0.0,0.0,0.0
6515925,3,8,0,0.0,0.0,0.0
6517047,0,21,0,0.0,0.0,0.0
6517155,2,45,0,0.0,0.0,0.0
6517279,1,4,0,0.0,0.0,0.0
6517435,34,2,0,0.0,0.0,0.0
6517611,3,0,0,0.0,0.0,0.0
6517615,12,112,0,0.0,0.0,0.0
6517697,3,0,0,0.0,0.0,0.0
6517977,12,46,0,0.0,0.0,0.0
6518141,3,1,0,0.0,0.0,0.0
6518597,0,10,0,0.0,0.0,0.0
6518901,40,22,0,0.0,0.0,0.0
6519393,0,15,0,0.0,0.0,0.0
6519433,1,1,0,0.0,0.0,0.0
6519727,0,12,0,0.0,0.0,0.0
6519851,3,12,0,0.0,0.0,0.0
6520089,13,1,0,0.0,0.0,0.0
6520469,0,4,0,0.0,0.0,0.0
6520507,2,1,0,0.0,0.0,0.0
6520711,10,12,0,0.0,0.0,0.0
6520803,3,2,0,0.0,0.0,0.0
6521387,32,230,0,0.0,0.0,0.0
6521525,1,1,0,0.0,0.0,0.0
6521891,28,182,0,0.0,0.0,0.0
6522073,16,90,0,0.0,0.0,0.0
6522761,3,1,0,0.0,0.0,0.0
6523091,2,1,0,0.0,0.0,0.0
6523137,0,36,0,0.0,0.0,0.0
6523425,2,0,0,0.0,0.0,0.0
6523499,6,33,0,0.0,0.0,0.0
6523869,1,1,0,0.0,0.0,0.0
6524027,3,9,0,0.0,0.0,0.0
6524383,1,0,0,0.0,0.0,0.0
6525235,1,0,0,0.0,0.0,0.0
6525273,0,4,0,0.0,0.0,0.0
6525445,0,1,0,0.0,0.0,0.0
6525801,0,2,0,0.0,0.0,0.0
6525869,2,3,0,0.0,0.0,0.0
6526205,7,16,0,0.0,0.0,0.0
6526277,0,2,0,0.0,0.0,0.0
6526471,5,15,0,0.0,0.0,0.0
6526543,1,2,0,0.0,0.0,0.0
6526907,2,14,0,0.0,0.0,0.0
6527135,3,7,0,0.0,0.0,0.0
6527141,1,37,0,0.0,0.0,0.0
6527153,5,3,0,0.0,0.0,0.0
6527239,0,18,0,0.0,0.0,0.0
6527291,6,68,0,0.0,0.0,0.0
6527425,0,1,0,0.0,0.0,0.0
6527567,1,7,0,0.0,0.0,0.0
6528511,0,4,0,0.0,0.0,0.0
6528577,11,59,0,0.0,0.0,0.0
6528625,4,17,0,0.0,0.0,0.0
6528871,1,3,0,0.0,0.0,0.0
6528975,2,5,0,0.0,0.0,0.0
6529035,1,0,0,0.0,0.0,0.0
6529589,0,9,0,0.0,0.0,0.0
6530495,1,6,0,0.0,0.0,0.0
6530511,4,35,0,0.0,0.0,0.0
6531249,19,32,0,0.0,0.0,0.0
6531407,5,4,0,0.0,0.0,0.0
6531581,5,4,0,0.0,0.0,0.0
6531747,11,6,0,0.0,0.0,0.0
6531963,1,8,0,0.0,0.0,0.0
6532109,0,22,0,0.0,0.0,0.0
6532171,0,180,0,0.0,0.0,0.0
6532241,1,0,0,0.0,0.0,0.0
6532277,6,3,0,0.0,0.0,0.0
6532309,2,1,0,0.0,0.0,0.0
6532729,17,33,0,0.0,0.0,0.0
6532779,2,1,0,0.0,0.0,0.0
6533257,11,41,0,0.0,0.0,0.0
6533971,1,3,0,0.0,0.0,0.0
6534003,5,2,0,0.0,0.0,0.0
6534225,1,0,0,0.0,0.0,0.0
6534335,1,10,0,0.0,0.0,0.0
6534393,25,46,0,0.0,0.0,0.0
6534411,2,2,0,0.0,0.0,0.0
6535173,8,10,0,0.0,0.0,0.0
6535899,1,26,0,0.0,0.0,0.0
6536121,4,11,0,0.0,0.0,0.0
6536281,4,4,0,0.0,0.0,0.0
6536399,1,5,0,0.0,0.0,0.0
6536573,2,0,0,0.0,0.0,0.0
6537139,8,9,0,0.0,0.0,0.0
6537683,1,3,0,0.0,0.0,0.0
6538575,0,5,0,0.0,0.0,0.0
6538581,0,1,0,0.0,0.0,0.0
6538663,2,27,0,0.0,0.0,0.0
6538707,1,16,0,0.0,0.0,0.0
6538709,1,1,0,0.0,0.0,0.0
6538777,0,7,0,0.0,0.0,0.0
6538923,0,3,0,0.0,0.0,0.0
6539149,9,15,0,0.0,0.0,0.0
6539155,1,0,0,0.0,0.0,0.0
6539307,27,49,0,0.0,0.0,0.0
6539379,5,13,0,0.0,0.0,0.0
6539663,8,22,0,0.0,0.0,0.0
6539691,15,26,0,0.0,0.0,0.0
6539743,33,26,0,0.0,0.0,0.0
6539781,7,5,0,0.0,0.0,0.0
6540335,4,0,0,0.0,0.0,0.0
6540469,4,22,0,0.0,0.0,0.0
6541061,8,2,0,0.0,0.0,0.0
6541069,5,100,0,0.0,0.0,0.0
6541343,6,34,0,0.0,0.0,0.0
6541647,2,1,0,0.0,0.0,0.0
6542041,0,1,0,0.0,0.0,0.0
6542453,3,4,0,0.0,0.0,0.0
6542835,7,8,0,0.0,0.0,0.0
6543065,5,17,0,0.0,0.0,0.0
6543905,1,0,0,0.0,0.0,0.0
6544241,0,13,0,0.0,0.0,0.0
6544467,1,1,0,0.0,0.0,0.0
6544535,1,3,0,0.0,0.0,0.0
6544655,2,3,0,0.0,0.0,0.0
6544785,6,4,0,0.0,0.0,0.0
6544901,12,22,0,0.0,0.0,0.0
6544955,7,3,0,0.0,0.0,0.0
6545345,1,1,0,0.0,0.0,0.0
6545411,1,3,0,0.0,0.0,0.0
6545631,3,1,0,0.0,0.0,0.0
6545729,3,3,0,0.0,0.0,0.0
6546045,2,2,0,0.0,0.0,0.0
6546303,2,0,0,0.0,0.0,0.0
6546305,2,0,0,0.0,0.0,0.0
6546607,1,0,0,0.0,0.0,0.0
6547069,7,13,0,0.0,0.0,0.0
6547155,1,1,0,0.0,0.0,0.0
6547211,7,11,0,0.0,0.0,0.0
6547285,0,23,0,0.0,0.0,0.0
6547759,3,1,0,0.0,0.0,0.0
6547923,6,9,0,0.0,0.0,0.0
6548065,13,87,0,0.0,0.0,0.0
6548259,12,102,0,0.0,0.0,0.0
6548403,0,2,0,0.0,0.0,0.0
6548969,65,1,0,0.0,0.0,0.0
6548991,12,24,0,0.0,0.0,0.0
6549139,1,2,0,0.0,0.0,0.0
6549473,4,18,0,0.0,0.0,0.0
6549497,4,19,0,0.0,0.0,0.0
6549517,9,5,0,0.0,0.0,0.0
6549753,6,2,0,0.0,0.0,0.0
6549809,4,9,0,0.0,0.0,0.0
6550505,3,18,0,0.0,0.0,0.0
6550731,5,3,0,0.0,0.0,0.0
6550939,2,0,0,0.0,0.0,0.0
6551045,7,2,0,0.0,0.0,0.0
6551061,12,8,0,0.0,0.0,0.0
6551333,13,9,0,0.0,0.0,0.0
6551625,4,4,0,0.0,0.0,0.0
6551817,1,0,0,0.0,0.0,0.0
6551877,55,167,0,0.0,0.0,0.0
6551933,9,1,0,0.0,0.0,0.0
6552135,0,1,0,0.0,0.0,0.0
6552147,1,0,0,0.0,0.0,0.0
6552249,3,12,0,0.0,0.0,0.0
6552293,0,127,0,0.0,0.0,0.0
6552323,0,25,0,0.0,0.0,0.0
6552339,1,1,0,0.0,0.0,0.0
6552631,3,3,0,0.0,0.0,0.0
6552719,1,0,0,0.0,0.0,0.0
6553063,1,0,0,0.0,0.0,0.0
6553607,1,4,0,0.0,0.0,0.0
6553777,4,141,0,0.0,0.0,0.0
6554377,5,2,0,0.0,0.0,0.0
6554465,16,18,0,0.0,0.0,0.0
6554485,2,6,0,0.0,0.0,0.0
6554627,1,0,0,0.0,0.0,0.0
6554645,1,1,0,0.0,0.0,0.0
6555231,3,9,0,0.0,0.0,0.0
6555607,18,171,0,0.0,0.0,0.0
6555907,3,0,0,0.0,0.0,0.0
6556249,2,0,0,0.0,0.0,0.0
6556421,2,1,0,0.0,0.0,0.0
6556719,2,3,0,0.0,0.0,0.0
6556833,1,0,0,0.0,0.0,0.0
6556859,4,0,0,0.0,0.0,0.0
6556913,3,0,0,0.0,0.0,0.0
6557121,3,9,0,0.0,0.0,0.0
6557343,5,3,0,0.0,0.0,0.0
6557809,14,170,0,0.0,0.0,0.0
6558433,2,4,0,0.0,0.0,0.0
6558437,11,0,0,0.0,0.0,0.0
6558589,0,16,0,0.0,0.0,0.0
6558829,1,0,0,0.0,0.0,0.0
6558973,6,22,0,0.0,0.0,0.0
6559427,2,0,0,0.0,0.0,0.0
6559737,0,1,0,0.0,0.0,0.0
6559781,1,3,0,0.0,0.0,0.0
6559793,4,0,0,0.0,0.0,0.0
6559837,6,3,0,0.0,0.0,0.0
6559873,2,2,0,0.0,0.0,0.0
6559899,23,11,0,0.0,0.0,0.0
6560135,42,33,0,0.0,0.0,0.0
6560223,10,13,0,0.0,0.0,0.0
6560303,0,4,0,0.0,0.0,0.0
6560453,6,14,0,0.0,0.0,0.0
6560725,1,2,0,0.0,0.0,0.0
6560857,3,2,0,0.0,0.0,0.0
6560947,3,9,0,0.0,0.0,0.0
6560967,1,0,0,0.0,0.0,0.0
6561025,4,9,0,0.0,0.0,0.0
6561111,6,77,0,0.0,0.0,0.0
6561635,4,1,0,0.0,0.0,0.0
6562245,2,1,0,0.0,0.0,0.0
6562771,20,37,0,0.0,0.0,0.0
6562933,2,16,0,0.0,0.0,0.0
6563499,6,12,0,0.0,0.0,0.0
6563615,7,0,0,0.0,0.0,0.0
6564365,0,6,0,0.0,0.0,0.0
6564489,1,0,0,0.0,0.0,0.0
6564517,1,0,0,0.0,0.0,0.0
6564653,1,0,0,0.0,0.0,0.0
6564681,20,131,0,0.0,0.0,0.0
6565415,3,120,0,0.0,0.0,0.0
6566065,1,4,0,0.0,0.0,0.0
6566079,5,4,0,0.0,0.0,0.0
6566275,4,0,0,0.0,0.0,0.0
6566461,16,31,0,0.0,0.0,0.0
6566813,2,4,0,0.0,0.0,0.0
6567123,11,82,0,0.0,0.0,0.0
6567147,1,1,0,0.0,0.0,0.0
6567193,5,40,0,0.0,0.0,0.0
6567273,2,0,0,0.0,0.0,0.0
6567539,1,0,0,0.0,0.0,0.0
6567859,3,2,0,0.0,0.0,0.0
6567933,0,2,0,0.0,0.0,0.0
6568243,0,5,0,0.0,0.0,0.0
6568409,2,5,0,0.0,0.0,0.0
6568429,0,2,0,0.0,0.0,0.0
6568499,1,0,0,0.0,0.0,0.0
6568519,1,1,0,0.0,0.0,0.0
6568903,9,0,0,0.0,0.0,0.0
6569043,0,2,0,0.0,0.0,0.0
6569263,3,1,0,0.0,0.0,0.0
6569627,3,12,0,0.0,0.0,0.0
6569869,5,2,0,0.0,0.0,0.0
6570185,3,0,0,0.0,0.0,0.0
6570207,4,38,0,0.0,0.0,0.0
6570325,1,5,0,0.0,0.0,0.0
6570359,6,6,0,0.0,0.0,0.0
6570405,3,5,0,0.0,0.0,0.0
6570543,0,18,0,0.0,0.0,0.0
6571069,1,4,0,0.0,0.0,0.0
6571251,3,3,0,0.0,0.0,0.0
6571379,1,0,0,0.0,0.0,0.0
6571399,4,16,0,0.0,0.0,0.0
6571433,1,14,0,0.0,0.0,0.0
6571571,4,49,0,0.0,0.0,0.0
6571925,0,3,0,0.0,0.0,0.0
6571983,0,1,0,0.0,0.0,0.0
6573083,2,4,0,0.0,0.0,0.0
6573135,0,2,0,0.0,0.0,0.0
6573573,3,1,0,0.0,0.0,0.0
6573833,3,0,0,0.0,0.0,0.0
6573965,1,0,0,0.0,0.0,0.0
6574229,0,3,0,0.0,0.0,0.0
6574809,5,19,0,0.0,0.0,0.0
6575197,1,0,0,0.0,0.0,0.0
6575211,16,0,0,0.0,0.0,0.0
6575347,3,6,0,0.0,0.0,0.0
6575591,1,13,0,0.0,0.0,0.0
6575655,3,1,0,0.0,0.0,0.0
6575715,2,2,0,0.0,0.0,0.0
6576145,1,0,0,0.0,0.0,0.0
6576193,2,0,0,0.0,0.0,0.0
6576285,1,0,0,0.0,0.0,0.0
6576867,1,71,0,0.0,0.0,0.0
6577189,0,1,0,0.0,0.0,0.0
6577349,0,1,0,0.0,0.0,0.0
6577453,33,51,0,0.0,0.0,0.0
6577679,2,1,0,0.0,0.0,0.0
6577807,6,21,0,0.0,0.0,0.0
6577831,0,8,0,0.0,0.0,0.0
6577975,4,8,0,0.0,0.0,0.0
6578319,2,2,0,0.0,0.0,0.0
6578579,8,16,0,0.0,0.0,0.0
6578793,3,3,0,0.0,0.0,0.0
6579079,7,79,0,0.0,0.0,0.0
6579789,18,21,0,0.0,0.0,0.0
6579805,3,44,0,0.0,0.0,0.0
6579821,18,2,0,0.0,0.0,0.0
6580201,1,0,0,0.0,0.0,0.0
6580361,2,4,0,0.0,0.0,0.0
6580657,10,0,0,0.0,0.0,0.0
6580735,1,0,0,0.0,0.0,0.0
6581133,1,0,0,0.0,0.0,0.0
6581433,1,2,0,0.0,0.0,0.0
6581931,1,1,0,0.0,0.0,0.0
6582115,1,121,0,0.0,0.0,0.0
6582483,1,0,0,0.0,0.0,0.0
6582519,1,9,0,0.0,0.0,0.0
6582905,31,54,0,0.0,0.0,0.0
6583963,2,5,0,0.0,0.0,0.0
6584255,1,0,0,0.0,0.0,0.0
6584277,1,0,0,0.0,0.0,0.0
6584407,1,11,0,0.0,0.0,0.0
6584513,0,1,0,0.0,0.0,0.0
6584769,14,24,0,0.0,0.0,0.0
6585519,1,1,0,0.0,0.0,0.0
6585535,3,4,0,0.0,0.0,0.0
6585741,7,43,0,0.0,0.0,0.0
6586279,1,3,0,0.0,0.0,0.0
6586381,1,0,0,0.0,0.0,0.0
6586405,3,51,0,0.0,0.0,0.0
6586437,2,0,0,0.0,0.0,0.0
6586497,14,17,0,0.0,0.0,0.0
6586655,2,0,0,0.0,0.0,0.0
6586777,3,0,0,0.0,0.0,0.0
6587063,2,15,0,0.0,0.0,0.0
6587139,2,1,0,0.0,0.0,0.0
6588103,5,2,0,0.0,0.0,0.0
6588341,6,177,0,0.0,0.0,0.0
6588383,13,21,0,0.0,0.0,0.0
6588469,1,3,0,0.0,0.0,0.0
6588727,1,12,0,0.0,0.0,0.0
6588983,3,8,0,0.0,0.0,0.0
6589125,2,0,0,0.0,0.0,0.0
6589867,4,2,0,0.0,0.0,0.0
6590187,0,1,0,0.0,0.0,0.0
6590201,4,11,0,0.0,0.0,0.0
6590443,0,1,0,0.0,0.0,0.0
6590551,6,6,0,0.0,0.0,0.0
6590799,1,2,0,0.0,0.0,0.0
6590959,1,1,0,0.0,0.0,0.0
6591031,7,7,0,0.0,0.0,0.0
6591501,2,1,0,0.0,0.0,0.0
6591693,1,1,0,0.0,0.0,0.0
6591701,0,1,0,0.0,0.0,0.0
6591725,25,34,0,0.0,0.0,0.0
6591851,9,19,0,0.0,0.0,0.0
6592323,1,3,0,0.0,0.0,0.0
6592597,0,4,0,0.0,0.0,0.0
6592653,3,12,0,0.0,0.0,0.0
6592683,1,0,0,0.0,0.0,0.0
6592867,4,2,0,0.0,0.0,0.0
6593275,9,13,0,0.0,0.0,0.0
6593633,1,0,0,0.0,0.0,0.0
6593747,0,2,0,0.0,0.0,0.0
6594001,6,8,0,0.0,0.0,0.0
6594061,4,25,0,0.0,0.0,0.0
6594149,8,9,0,0.0,0.0,0.0
6594285,3,0,0,0.0,0.0,0.0
6594799,18,75,0,0.0,0.0,0.0
6594881,1,9,0,0.0,0.0,0.0
6595151,5,9,0,0.0,0.0,0.0
6596029,4,2,0,0.0,0.0,0.0
6596091,80,99,0,0.0,0.0,0.0
6596193,4,0,0,0.0,0.0,0.0
6596243,22,104,0,0.0,0.0,0.0
6596285,0,458,0,0.0,0.0,0.0
6596293,1,1,0,0.0,0.0,0.0
6596563,1,0,0,0.0,0.0,0.0
6596759,14,17,0,0.0,0.0,0.0
6596989,2,8,0,0.0,0.0,0.0
6597005,1,2,0,0.0,0.0,0.0
6597143,7,16,0,0.0,0.0,0.0
6597199,1,0,0,0.0,0.0,0.0
6597349,1,0,0,0.0,0.0,0.0
6598093,0,2,0,0.0,0.0,0.0
6598237,6,15,0,0.0,0.0,0.0
6598341,0,3,0,0.0,0.0,0.0
6598355,1,0,0,0.0,0.0,0.0
6598361,8,4,0,0.0,0.0,0.0
6598529,2,13,0,0.0,0.0,0.0
6598965,9,26,0,0.0,0.0,0.0
6598975,3,1,0,0.0,0.0,0.0
6599137,4,4,0,0.0,0.0,0.0
6599259,20,73,0,0.0,0.0,0.0
6599327,0,1,0,0.0,0.0,0.0
6599355,18,95,0,0.0,0.0,0.0
6599511,1,11,0,0.0,0.0,0.0
6599613,2,1,0,0.0,0.0,0.0
6600325,0,1,0,0.0,0.0,0.0
6600701,1,0,0,0.0,0.0,0.0
6601169,0,1,0,0.0,0.0,0.0
6601183,3,3,0,0.0,0.0,0.0
6601187,0,1,0,0.0,0.0,0.0
6601197,5,12,0,0.0,0.0,0.0
6601419,2,16,0,0.0,0.0,0.0
6601541,5,2,0,0.0,0.0,0.0
6601933,2,15,0,0.0,0.0,0.0
6602103,40,12,0,0.0,0.0,0.0
6602295,22,64,0,0.0,0.0,0.0
6602519,6,26,0,0.0,0.0,0.0
6602647,2,0,0,0.0,0.0,0.0
6602845,5,32,0,0.0,0.0,0.0
6602847,2,1,0,0.0,0.0,0.0
6603147,1,20,0,0.0,0.0,0.0
6603823,4,5,0,0.0,0.0,0.0
6604115,7,0,0,0.0,0.0,0.0
6604379,0,6,0,0.0,0.0,0.0
6604445,0,1,0,0.0,0.0,0.0
6604619,4,97,0,0.0,0.0,0.0
6604807,3,3,0,0.0,0.0,0.0
6604861,4,9,0,0.0,0.0,0.0
6604957,6,5,0,0.0,0.0,0.0
6605177,7,6,0,0.0,0.0,0.0
6605179,1,11,0,0.0,0.0,0.0
6605403,0,2,0,0.0,0.0,0.0
6605411,11,126,0,0.0,0.0,0.0
6605737,28,205,0,0.0,0.0,0.0
6605771,0,4,0,0.0,0.0,0.0
6605795,16,29,0,0.0,0.0,0.0
6605863,1,1,0,0.0,0.0,0.0
6605907,4,5,0,0.0,0.0,0.0
6606439,41,41,0,0.0,0.0,0.0
6606511,10,13,0,0.0,0.0,0.0
6606619,5,3,0,0.0,0.0,0.0
6607093,5,1,0,0.0,0.0,0.0
6607139,2,6,0,0.0,0.0,0.0
6607313,6,17,0,0.0,0.0,0.0
6607689,2,23,0,0.0,0.0,0.0
6607733,5,23,0,0.0,0.0,0.0
6607893,1,5,0,0.0,0.0,0.0
6608263,7,1,0,0.0,0.0,0.0
6608627,1,0,0,0.0,0.0,0.0
6608765,0,8,0,0.0,0.0,0.0
6609355,0,3,0,0.0,0.0,0.0
6610051,5,17,0,0.0,0.0,0.0
6610105,162,373,0,0.0,0.0,0.0
6610483,1,2,0,0.0,0.0,0.0
6610485,7,15,0,0.0,0.0,0.0
6610581,15,22,0,0.0,0.0,0.0
6610893,1,1,0,0.0,0.0,0.0
6611069,10,18,0,0.0,0.0,0.0
6611157,2,4,0,0.0,0.0,0.0
6611527,0,3,0,0.0,0.0,0.0
6611713,4,13,0,0.0,0.0,0.0
6611877,15,9,0,0.0,0.0,0.0
6611935,2,0,0,0.0,0.0,0.0
6612113,2,7,0,0.0,0.0,0.0
6612155,15,21,0,0.0,0.0,0.0
6612231,1,0,0,0.0,0.0,0.0
6612275,1,0,0,0.0,0.0,0.0
6612423,2,4,0,0.0,0.0,0.0
6612739,2,0,0,0.0,0.0,0.0
6612855,0,5,0,0.0,0.0,0.0
6613065,9,43,0,0.0,0.0,0.0
6613157,0,2,0,0.0,0.0,0.0
6613207,2,4,0,0.0,0.0,0.0
6613341,0,1,0,0.0,0.0,0.0
6613471,2,134,0,0.0,0.0,0.0
6613593,1,3,0,0.0,0.0,0.0
6614005,26,78,0,0.0,0.0,0.0
6614139,0,1,0,0.0,0.0,0.0
6614143,7,9,0,0.0,0.0,0.0
6614203,0,1,0,0.0,0.0,0.0
6614315,0,2,0,0.0,0.0,0.0
6614355,6,24,0,0.0,0.0,0.0
6614759,2,3,0,0.0,0.0,0.0
6614907,7,58,0,0.0,0.0,0.0
6615199,3,0,0,0.0,0.0,0.0
6615263,1,0,0,0.0,0.0,0.0
6615961,7,0,0,0.0,0.0,0.0
6616295,13,40,0,0.0,0.0,0.0
6616363,9,10,0,0.0,0.0,0.0
6616497,11,0,0,0.0,0.0,0.0
6616721,7,26,0,0.0,0.0,0.0
6616753,7,124,0,0.0,0.0,0.0
6616859,9,15,0,0.0,0.0,0.0
6617097,5,17,0,0.0,0.0,0.0
6617153,2,11,0,0.0,0.0,0.0
6617237,1,0,0,0.0,0.0,0.0
6617559,19,84,0,0.0,0.0,0.0
6617579,0,1,0,0.0,0.0,0.0
6617825,3,0,0,0.0,0.0,0.0
6617933,1,3,0,0.0,0.0,0.0
6618235,1,0,0,0.0,0.0,0.0
6618453,3,15,0,0.0,0.0,0.0
6618467,5,10,0,0.0,0.0,0.0
6618835,9,6,0,0.0,0.0,0.0
6619111,4,36,0,0.0,0.0,0.0
6619161,10,14,0,0.0,0.0,0.0
6619421,1,0,0,0.0,0.0,0.0
6619425,2,5,0,0.0,0.0,0.0
6619475,1,0,0,0.0,0.0,0.0
6619477,6,1,0,0.0,0.0,0.0
